# Experimental Run Wed Feb 06 23:28:32 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.043255747919222445","0.0","1.0","85.76","85.76","0.043255747919222445","0.043255747919222445","score[0.043255747919222445]","0.043255747919222445","96.0","0.016005218704333236","0.0","0.043255747919222445","96.0","1000","-1","1000","Epoch=1000,Best=0.043255747919222445,Worst=0.043255747919222445,Mean=0.043255747919222445,Stdev=0.0.","2797","Best=0.043255747919222445,Worst=0.2404466485191166,Mean=0.11239140430868663,Stdev=0.06934677292480679."
"0.010781985672415678","0.0","1.0","86.72","86.72","0.010781985672415678","0.010781985672415678","score[0.010781985672415678]","0.010781985672415678","78.0","0.0039039646655971705","0.0","0.010781985672415678","78.0","1000","-1","1000","Epoch=1000,Best=0.010781985672415678,Worst=0.010781985672415678,Mean=0.010781985672415678,Stdev=0.0.","2813","Best=0.010781985672415678,Worst=0.1832492841951281,Mean=0.07181384276683495,Stdev=0.051052794373642706."
"0.003107908922914621","0.0","1.0","86.42","86.42","0.003107908922914621","0.003107908922914621","score[0.003107908922914621]","0.003107908922914621","82.0","0.0014162129821810865","0.0","0.003107908922914621","82.0","1000","-1","1000","Epoch=1000,Best=0.003107908922914621,Worst=0.003107908922914621,Mean=0.003107908922914621,Stdev=0.0.","2812","Best=0.003107908922914621,Worst=0.2928382626969639,Mean=0.045701409684416335,Stdev=0.057610548730417266."
"0.0010538400835361653","0.0","1.0","86.96","86.96","0.0010538400835361653","0.0010538400835361653","score[0.0010538400835361653]","0.0010538400835361653","82.0","4.786482058396306E-4","0.0","0.0010538400835361653","82.0","1000","-1","1000","Epoch=1000,Best=0.0010538400835361653,Worst=0.0010538400835361653,Mean=0.0010538400835361653,Stdev=0.0.","2797","Best=0.0010538400835361653,Worst=0.15761304062850162,Mean=0.017737496132257186,Stdev=0.03196388855453545."
"0.010024290546305376","0.0","1.0","85.96000000000001","85.96000000000001","0.010024290546305376","0.010024290546305376","score[0.010024290546305376]","0.010024290546305376","84.0","0.0040862493074955335","0.0","0.010024290546305376","84.0","1000","-1","1000","Epoch=1000,Best=0.010024290546305376,Worst=0.010024290546305376,Mean=0.010024290546305376,Stdev=0.0.","2828","Best=0.010024290546305376,Worst=0.5057516298151544,Mean=0.08329101129854524,Stdev=0.08883976854672017."
"0.007566495339652299","0.0","1.0","85.79999999999998","85.79999999999998","0.007566495339652299","0.007566495339652299","score[0.007566495339652299]","0.007566495339652299","82.0","0.003573868757628995","0.0","0.007566495339652299","82.0","1000","-1","1000","Epoch=1000,Best=0.007566495339652299,Worst=0.007566495339652299,Mean=0.007566495339652299,Stdev=0.0.","2813","Best=0.007566495339652299,Worst=0.1522671699513817,Mean=0.04392326999103114,Stdev=0.03734926684459472."
"0.01842336630946492","0.0","1.0","86.76000000000002","86.76000000000002","0.01842336630946492","0.01842336630946492","score[0.01842336630946492]","0.01842336630946492","88.0","0.007125005525898852","0.0","0.01842336630946492","88.0","1000","-1","1000","Epoch=1000,Best=0.01842336630946492,Worst=0.01842336630946492,Mean=0.01842336630946492,Stdev=0.0.","2781","Best=0.01842336630946492,Worst=0.35056899653107626,Mean=0.12635223845084376,Stdev=0.11608657999921089."
"0.01807200976572446","0.0","1.0","87.03999999999999","87.03999999999999","0.01807200976572446","0.01807200976572446","score[0.01807200976572446]","0.01807200976572446","88.0","0.006486232029157842","0.0","0.01807200976572446","88.0","1000","-1","1000","Epoch=1000,Best=0.01807200976572446,Worst=0.01807200976572446,Mean=0.01807200976572446,Stdev=0.0.","2797","Best=0.01807200976572446,Worst=0.3647007285626549,Mean=0.04520042354099506,Stdev=0.07312591939981636."
"0.0017818058051371087","0.0","1.0","87.22","87.22","0.0017818058051371087","0.0017818058051371087","score[0.0017818058051371087]","0.0017818058051371087","80.0","0.0010158903375422287","0.0","0.0017818058051371087","80.0","1000","-1","1000","Epoch=1000,Best=0.0017818058051371087,Worst=0.0017818058051371087,Mean=0.0017818058051371087,Stdev=0.0.","2812","Best=0.0017818058051371087,Worst=0.30062362100714873,Mean=0.049291527383533575,Stdev=0.0552245774462393."
"0.002814372657451658","0.0","1.0","85.2","85.2","0.002814372657451658","0.002814372657451658","score[0.002814372657451658]","0.002814372657451658","82.0","9.852314136802691E-4","0.0","0.002814372657451658","82.0","1000","-1","1000","Epoch=1000,Best=0.002814372657451658,Worst=0.002814372657451658,Mean=0.002814372657451658,Stdev=0.0.","2813","Best=0.002814372657451658,Worst=0.07291314515415077,Mean=0.03879538409196365,Stdev=0.01982432188650971."
"0.009329875433968227","0.0","1.0","86.24","86.24","0.009329875433968227","0.009329875433968227","score[0.009329875433968227]","0.009329875433968227","84.0","0.004206517968663938","0.0","0.009329875433968227","84.0","1000","-1","1000","Epoch=1000,Best=0.009329875433968227,Worst=0.009329875433968227,Mean=0.009329875433968227,Stdev=0.0.","2796","Best=0.009329875433968227,Worst=0.31066711379400785,Mean=0.0590633555711802,Stdev=0.06433281700143144."
"3.4561736201243E-5","0.0","1.0","86.69999999999999","86.69999999999999","3.4561736201243E-5","3.4561736201243E-5","score[3.4561736201243E-5]","3.4561736201243E-5","76.0","1.3161739269175928E-5","0.0","3.4561736201243E-5","76.0","1000","-1","1000","Epoch=1000,Best=3.4561736201243E-5,Worst=3.4561736201243E-5,Mean=3.4561736201243E-5,Stdev=0.0.","2797","Best=3.4561736201243E-5,Worst=0.2904730763527765,Mean=0.021739219872772563,Stdev=0.060236690674087524."
"6.374179486668352E-4","0.0","1.0","85.06","85.06","6.374179486668352E-4","6.374179486668352E-4","score[6.374179486668352E-4]","6.374179486668352E-4","84.0","3.0071011281980936E-4","0.0","6.374179486668352E-4","84.0","1000","-1","1000","Epoch=1000,Best=6.374179486668352E-4,Worst=6.374179486668352E-4,Mean=6.374179486668352E-4,Stdev=0.0.","2797","Best=6.374179486668352E-4,Worst=0.23676096596050072,Mean=0.020872504139413942,Stdev=0.03786470282008174."
"0.0026090973780136745","0.0","1.0","85.82000000000001","85.82000000000001","0.0026090973780136745","0.0026090973780136745","score[0.0026090973780136745]","0.0026090973780136745","88.0","0.001014307405338773","0.0","0.0026090973780136745","88.0","1000","-1","1000","Epoch=1000,Best=0.0026090973780136745,Worst=0.0026090973780136745,Mean=0.0026090973780136745,Stdev=0.0.","2813","Best=0.0026090973780136745,Worst=0.2416312499805794,Mean=0.05325536025632784,Stdev=0.051525726299738034."
"0.006800313505503783","0.0","1.0","87.06","87.06","0.006800313505503783","0.006800313505503783","score[0.006800313505503783]","0.006800313505503783","70.0","0.0036414218116172237","0.0","0.006800313505503783","70.0","1000","-1","1000","Epoch=1000,Best=0.006800313505503783,Worst=0.006800313505503783,Mean=0.006800313505503783,Stdev=0.0.","2797","Best=0.006800313505503783,Worst=0.4014289642339914,Mean=0.07382297591919448,Stdev=0.08320635712781145."
"0.0049197496429356155","0.0","1.0","86.78","86.78","0.0049197496429356155","0.0049197496429356155","score[0.0049197496429356155]","0.0049197496429356155","82.0","0.001979964825502926","0.0","0.0049197496429356155","82.0","1000","-1","1000","Epoch=1000,Best=0.0049197496429356155,Worst=0.0049197496429356155,Mean=0.0049197496429356155,Stdev=0.0.","2812","Best=0.0049197496429356155,Worst=0.1463217316988805,Mean=0.04381622913440594,Stdev=0.04956910067684161."
"0.008975064091765114","0.0","1.0","84.5","84.5","0.008975064091765114","0.008975064091765114","score[0.008975064091765114]","0.008975064091765114","92.0","0.0041100447375017985","0.0","0.008975064091765114","92.0","1000","-1","1000","Epoch=1000,Best=0.008975064091765114,Worst=0.008975064091765114,Mean=0.008975064091765114,Stdev=0.0.","2797","Best=0.008975064091765114,Worst=0.15456965635875167,Mean=0.07028062208391932,Stdev=0.022474550226801844."
"0.14514802416499514","0.0","1.0","84.31999999999998","84.31999999999998","0.14514802416499514","0.14514802416499514","score[0.14514802416499514]","0.14514802416499514","100.0","0.06769172340323153","0.0","0.14514802416499514","100.0","1000","-1","1000","Epoch=1000,Best=0.14514802416499514,Worst=0.14514802416499514,Mean=0.14514802416499514,Stdev=0.0.","2797","Best=0.14514802416499514,Worst=0.4475377723405693,Mean=0.2178263562170375,Stdev=0.0815006162932406."
"0.0026231435455942556","0.0","1.0","87.58","87.58","0.0026231435455942556","0.0026231435455942556","score[0.0026231435455942556]","0.0026231435455942556","84.0","0.001163429192730575","0.0","0.0026231435455942556","84.0","1000","-1","1000","Epoch=1000,Best=0.0026231435455942556,Worst=0.0026231435455942556,Mean=0.0026231435455942556,Stdev=0.0.","2797","Best=0.0026231435455942556,Worst=0.23014058588930644,Mean=0.04998922519084759,Stdev=0.062212801979126035."
"0.013528598687130645","0.0","1.0","86.65999999999998","86.65999999999998","0.013528598687130645","0.013528598687130645","score[0.013528598687130645]","0.013528598687130645","90.0","0.005515491357200697","0.0","0.013528598687130645","90.0","1000","-1","1000","Epoch=1000,Best=0.013528598687130645,Worst=0.013528598687130645,Mean=0.013528598687130645,Stdev=0.0.","2797","Best=0.013528598687130645,Worst=0.1576389850616911,Mean=0.037313265605058064,Stdev=0.0329887809635924."
