# Experimental Run Sun Feb 10 18:58:24 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Neighbourhood Diversity (ACND),Average SubCell Neighbourhood Diversity (ASCND),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.3166229936346304","83.9","3.0","93.24439999999997","93.24439999999997","0.03166229936346304","83.35901234567902","NaN","0.01699533111897776","score[0.01699533111897776]","0.3166229936346304","858.0","NaN","83.42000000000002","0.03166229936346304","85.8","1000","-1","1000","Epoch=1000,Best=0.03166229936346304,Worst=0.03166229936346304,Mean=0.03166229936346304,Stdev=0.0.","115515","Best=0.01699533111897776,Worst=0.13267007367561087,Mean=0.047009286574362215,Stdev=0.02582551654637448."
"0.0292054714484462","87.12","2.7","92.26259999999995","92.26259999999995","0.00292054714484462","82.75654320987653","NaN","0.00292054714484462","score[0.00292054714484462]","0.0292054714484462","792.0","NaN","86.19999999999999","0.00292054714484462","79.2","1000","-1","1000","Epoch=1000,Best=0.00292054714484462,Worst=0.00292054714484462,Mean=0.00292054714484462,Stdev=0.0.","115219","Best=0.00292054714484462,Worst=0.12112399642372573,Mean=0.026521227649089932,Stdev=0.02768979145104704."
"0.0033293341661737377","86.88000000000001","2.7","92.22859999999999","92.22859999999999","3.329334166173738E-4","82.48197530864196","NaN","3.329334166173738E-4","score[3.329334166173738E-4]","0.0033293341661737377","780.0","NaN","84.8","3.329334166173738E-4","78.0","1000","-1","1000","Epoch=1000,Best=3.329334166173738E-4,Worst=3.329334166173738E-4,Mean=3.329334166173738E-4,Stdev=0.0.","115000","Best=3.329334166173738E-4,Worst=0.13376705579339246,Mean=0.029917939484835968,Stdev=0.035829762991383386."
"0.4076435442970577","86.82000000000001","2.8","93.29780000000001","93.29780000000001","0.04076435442970577","83.39259259259259","NaN","0.027046650483386746","score[0.027046650483386746]","0.4076435442970577","854.0","NaN","80.78","0.04076435442970577","85.4","1000","-1","1000","Epoch=1000,Best=0.04076435442970577,Worst=0.04076435442970577,Mean=0.04076435442970577,Stdev=0.0.","115156","Best=0.027046650483386746,Worst=0.1606028806614081,Mean=0.0524884203702492,Stdev=0.02432074034729445."
"0.013598069834829439","85.56000000000002","2.8","92.72380000000003","92.72380000000003","0.0013598069834829438","83.10765432098768","NaN","0.0013598069834829438","score[0.0013598069834829438]","0.013598069834829439","790.0","NaN","86.27999999999999","0.0013598069834829438","79.0","1000","-1","1000","Epoch=1000,Best=0.0013598069834829438,Worst=0.0013598069834829438,Mean=0.0013598069834829438,Stdev=0.0.","115172","Best=0.0013598069834829438,Worst=0.13481349633870274,Mean=0.02519894172191151,Stdev=0.02943126298991594."
"0.06889530483365627","87.48","2.5","92.34039999999999","92.34039999999999","0.0068895304833656275","82.63802469135798","NaN","0.0068895304833656275","score[0.0068895304833656275]","0.06889530483365627","808.0","NaN","85.2","0.0068895304833656275","80.8","1000","-1","1000","Epoch=1000,Best=0.0068895304833656275,Worst=0.0068895304833656275,Mean=0.0068895304833656275,Stdev=0.0.","115078","Best=0.0068895304833656275,Worst=0.14838766136403547,Mean=0.0410920843273521,Stdev=0.031199915287904393."
"0.1482639259715333","87.1","3.0","93.18459999999997","93.18459999999997","0.01482639259715333","84.09975308641978","NaN","0.012484127620303426","score[0.012484127620303426]","0.1482639259715333","782.0","NaN","84.9","0.01482639259715333","78.2","1000","-1","1000","Epoch=1000,Best=0.01482639259715333,Worst=0.01482639259715333,Mean=0.01482639259715333,Stdev=0.0.","115094","Best=0.012484127620303426,Worst=0.12343694581204864,Mean=0.030417766252092922,Stdev=0.022049411895356325."
"0.012029608347493262","86.72","3.5","93.22619999999999","93.22619999999999","0.0012029608347493262","82.36839506172836","NaN","0.0012029608347493262","score[0.0012029608347493262]","0.012029608347493262","786.0","NaN","87.52000000000001","0.0012029608347493262","78.6","1000","-1","1000","Epoch=1000,Best=0.0012029608347493262,Worst=0.0012029608347493262,Mean=0.0012029608347493262,Stdev=0.0.","114906","Best=0.0012029608347493262,Worst=0.13686941148102907,Mean=0.022592889698753362,Stdev=0.02740118640161274."
"0.252133462643418","87.32","2.0","92.56919999999998","92.56919999999998","0.025213346264341803","83.77135802469138","NaN","0.015348252763908398","score[0.015348252763908398]","0.252133462643418","796.0","NaN","83.32","0.025213346264341803","79.6","1000","-1","1000","Epoch=1000,Best=0.025213346264341803,Worst=0.025213346264341803,Mean=0.025213346264341803,Stdev=0.0.","115250","Best=0.015348252763908398,Worst=0.1318535062289818,Mean=0.03734859159513675,Stdev=0.022845973006137246."
"0.23697745182799906","86.25999999999999","2.5","93.19280000000002","93.19280000000002","0.023697745182799906","83.81234567901234","NaN","0.015512680516935199","score[0.015512680516935199]","0.23697745182799906","842.0","NaN","85.94","0.023697745182799906","84.2","1000","-1","1000","Epoch=1000,Best=0.023697745182799906,Worst=0.023697745182799906,Mean=0.023697745182799906,Stdev=0.0.","115047","Best=0.015512680516935199,Worst=0.14350355684870836,Mean=0.047407021231437814,Stdev=0.02677687637028257."
