# Experimental Run Sun Feb 10 19:48:22 ACT 2008
Absolute Cell Error (AbCE),Antigen Average Diversity (AAD),Average BMU Per Antigen (ABMU/Antigen),Average Cell Diversity (ACD),Average Cell Diversity Ratio (ACDR),Average Cell Error (ACE),Average Cell Neighbourhood Diversity (ACND),Average SubCell Neighbourhood Diversity (ASCND),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"0.02447613933584291","86.38000000000002","4.0","89.00260000000002","89.00260000000002","0.002447613933584291","66.55358024691358","NaN","0.002447613933584291","score[0.002447613933584291]","0.02447613933584291","768.0","NaN","87.58000000000001","0.002447613933584291","76.8","1000","-1","1000","Epoch=1000,Best=0.002447613933584291,Worst=0.002447613933584291,Mean=0.002447613933584291,Stdev=0.0.","102000","Best=0.002447613933584291,Worst=0.1454582601922513,Mean=0.02366671521065306,Stdev=0.02860253646691664."
"0.0053204141690050555","87.57999999999998","4.8","87.77660000000002","87.77660000000002","5.320414169005056E-4","67.13037037037039","NaN","5.320414169005056E-4","score[5.320414169005056E-4]","0.0053204141690050555","764.0","NaN","87.34","5.320414169005056E-4","76.4","1000","-1","1000","Epoch=1000,Best=5.320414169005056E-4,Worst=5.320414169005056E-4,Mean=5.320414169005056E-4,Stdev=0.0.","101688","Best=5.320414169005056E-4,Worst=0.12621873541383724,Mean=0.024817577698249074,Stdev=0.031702513253736526."
"0.007846613004623046","86.28","3.4","87.35500000000006","87.35500000000006","7.846613004623045E-4","65.91802469135797","NaN","7.846613004623045E-4","score[7.846613004623045E-4]","0.007846613004623046","802.0","NaN","87.24000000000001","7.846613004623045E-4","80.2","1000","-1","1000","Epoch=1000,Best=7.846613004623045E-4,Worst=7.846613004623045E-4,Mean=7.846613004623045E-4,Stdev=0.0.","101656","Best=7.846613004623045E-4,Worst=0.12710835575283647,Mean=0.029108628179269652,Stdev=0.03483437747347396."
"0.006025315385718838","86.11999999999998","3.9","86.97480000000003","86.97480000000003","6.025315385718838E-4","65.89037037037035","NaN","6.025315385718838E-4","score[6.025315385718838E-4]","0.006025315385718838","760.0","NaN","86.60000000000002","6.025315385718838E-4","76.0","1000","-1","1000","Epoch=1000,Best=6.025315385718838E-4,Worst=6.025315385718838E-4,Mean=6.025315385718838E-4,Stdev=0.0.","101532","Best=6.025315385718838E-4,Worst=0.13272466214233308,Mean=0.026273621435712206,Stdev=0.031597685578928864."
"0.06250037399658115","85.46000000000001","3.0","87.99380000000001","87.99380000000001","0.006250037399658115","67.1846913580247","NaN","0.006250037399658115","score[0.006250037399658115]","0.06250037399658115","854.0","NaN","85.46000000000001","0.006250037399658115","85.4","1000","-1","1000","Epoch=1000,Best=0.006250037399658115,Worst=0.006250037399658115,Mean=0.006250037399658115,Stdev=0.0.","101672","Best=0.006250037399658115,Worst=0.1622532511358531,Mean=0.037205208563926784,Stdev=0.029788427934693055."
"0.020047449138125267","87.06000000000002","3.3","88.72460000000001","88.72460000000001","0.0020047449138125267","63.28148148148148","NaN","0.0020047449138125267","score[0.0020047449138125267]","0.020047449138125267","794.0","NaN","86.3","0.0020047449138125267","79.4","1000","-1","1000","Epoch=1000,Best=0.0020047449138125267,Worst=0.0020047449138125267,Mean=0.0020047449138125267,Stdev=0.0.","101719","Best=0.0020047449138125267,Worst=0.13429671041106533,Mean=0.02497570673671835,Stdev=0.03175061804621558."
"0.021211202327869303","84.74","3.1","87.56479999999999","87.56479999999999","0.00212112023278693","66.33629629629628","NaN","0.00212112023278693","score[0.00212112023278693]","0.021211202327869303","766.0","NaN","86.46","0.00212112023278693","76.6","1000","-1","1000","Epoch=1000,Best=0.00212112023278693,Worst=0.00212112023278693,Mean=0.00212112023278693,Stdev=0.0.","101718","Best=0.00212112023278693,Worst=0.12479942051287889,Mean=0.02334300745019246,Stdev=0.02715188818499289."
"0.025348538210692825","87.12000000000002","3.5","87.14960000000002","87.14960000000002","0.0025348538210692825","63.398518518518514","NaN","0.0025348538210692825","score[0.0025348538210692825]","0.025348538210692825","774.0","NaN","85.96000000000001","0.0025348538210692825","77.4","1000","-1","1000","Epoch=1000,Best=0.0025348538210692825,Worst=0.0025348538210692825,Mean=0.0025348538210692825,Stdev=0.0.","101687","Best=0.0025348538210692825,Worst=0.12217600687222752,Mean=0.02526785505591454,Stdev=0.02558157802902906."
"0.03133162645539887","85.9","2.7","89.69259999999997","89.69259999999997","0.0031331626455398873","68.52","NaN","0.0031331625880451548","score[0.0031331625880451548]","0.03133162645539887","782.0","NaN","87.66","0.0031331626455398873","78.2","1000","-1","1000","Epoch=1000,Best=0.0031331626455398873,Worst=0.0031331626455398873,Mean=0.0031331626455398873,Stdev=0.0.","101672","Best=0.0031331625880451548,Worst=0.1568201944307801,Mean=0.031244603234143256,Stdev=0.030393094395491538."
"0.02774872459465531","87.4","2.9","87.68019999999997","87.68019999999997","0.002774872459465531","65.92888888888893","NaN","0.002774872459465531","score[0.002774872459465531]","0.02774872459465531","760.0","NaN","86.88","0.002774872459465531","76.0","1000","-1","1000","Epoch=1000,Best=0.002774872459465531,Worst=0.002774872459465531,Mean=0.002774872459465531,Stdev=0.0.","101625","Best=0.002774872459465531,Worst=0.13634081828170386,Mean=0.03191637377618118,Stdev=0.03311105836896117."
"0.025016918171330903","83.9","3.3","86.85780000000004","86.85780000000004","0.0025016918171330903","65.73481481481484","NaN","0.0025010601401071826","score[0.0025010601401071826]","0.025016918171330903","808.0","NaN","86.22","0.0025016918171330903","80.8","1000","-1","1000","Epoch=1000,Best=0.0025016918171330903,Worst=0.0025016918171330903,Mean=0.0025016918171330903,Stdev=0.0.","101594","Best=0.0025010601401071826,Worst=0.156424709071828,Mean=0.033821759910936035,Stdev=0.033471338526650275."
"0.028846831281698154","87.12","3.2","86.87260000000002","86.87260000000002","0.0028846831281698153","64.14617283950618","NaN","0.0028846831281698153","score[0.0028846831281698153]","0.028846831281698154","742.0","NaN","87.12000000000002","0.0028846831281698153","74.2","1000","-1","1000","Epoch=1000,Best=0.0028846831281698153,Worst=0.0028846831281698153,Mean=0.0028846831281698153,Stdev=0.0.","101625","Best=0.0028846831281698153,Worst=0.14494140358790572,Mean=0.031032751079441853,Stdev=0.03427698780153244."
"0.006996486971662089","86.88000000000001","3.5","88.22320000000002","88.22320000000002","6.996486971662089E-4","64.59160493827162","NaN","6.996486971662089E-4","score[6.996486971662089E-4]","0.006996486971662089","790.0","NaN","86.52000000000001","6.996486971662089E-4","79.0","1000","-1","1000","Epoch=1000,Best=6.996486971662089E-4,Worst=6.996486971662089E-4,Mean=6.996486971662089E-4,Stdev=0.0.","101890","Best=6.996486971662089E-4,Worst=0.13419364072357293,Mean=0.019103408930946898,Stdev=0.028996753059617807."
"0.007387231073777349","86.82000000000001","3.2","88.12539999999998","88.12539999999998","7.387231073777349E-4","65.71456790123456","NaN","7.387231073777349E-4","score[7.387231073777349E-4]","0.007387231073777349","736.0","NaN","85.97999999999999","7.387231073777349E-4","73.6","1000","-1","1000","Epoch=1000,Best=7.387231073777349E-4,Worst=7.387231073777349E-4,Mean=7.387231073777349E-4,Stdev=0.0.","101766","Best=7.387231073777349E-4,Worst=0.1271826613817159,Mean=0.02674626324824805,Stdev=0.034193334119151444."
"0.014161011581704117","85.56000000000002","3.8","87.1402","87.1402","0.0014161011581704116","64.17925925925924","NaN","0.0014161011581704116","score[0.0014161011581704116]","0.014161011581704117","764.0","NaN","84.83999999999999","0.0014161011581704116","76.4","1000","-1","1000","Epoch=1000,Best=0.0014161011581704116,Worst=0.0014161011581704116,Mean=0.0014161011581704116,Stdev=0.0.","102172","Best=0.0014161011581704116,Worst=0.13546052163492944,Mean=0.02913220697155113,Stdev=0.03213403452782658."
"0.004979040953183157","87.48","3.6","87.20399999999997","87.20399999999997","4.979040953183157E-4","64.20493827160493","NaN","4.979040953183157E-4","score[4.979040953183157E-4]","0.004979040953183157","776.0","NaN","86.20000000000002","4.979040953183157E-4","77.6","1000","-1","1000","Epoch=1000,Best=4.979040953183157E-4,Worst=4.979040953183157E-4,Mean=4.979040953183157E-4,Stdev=0.0.","101828","Best=4.979040953183157E-4,Worst=0.1514041701301487,Mean=0.025601966790445824,Stdev=0.03962455717651386."
"0.020111285519829068","87.1","3.6","85.2124","85.2124","0.002011128551982907","63.02419753086418","NaN","0.002011128551982907","score[0.002011128551982907]","0.020111285519829068","804.0","NaN","84.18","0.002011128551982907","80.4","1000","-1","1000","Epoch=1000,Best=0.002011128551982907,Worst=0.002011128551982907,Mean=0.002011128551982907,Stdev=0.0.","101469","Best=0.002011128551982907,Worst=0.14437153811727754,Mean=0.026334589185372834,Stdev=0.0314981073663852."
"0.015457118894162153","86.72","3.7","87.76539999999999","87.76539999999999","0.0015457118894162153","66.16740740740741","NaN","0.0015457118894162153","score[0.0015457118894162153]","0.015457118894162153","784.0","NaN","86.12000000000002","0.0015457118894162153","78.4","1000","-1","1000","Epoch=1000,Best=0.0015457118894162153,Worst=0.0015457118894162153,Mean=0.0015457118894162153,Stdev=0.0.","101703","Best=0.0015457118894162153,Worst=0.1270278557534528,Mean=0.031745088151476766,Stdev=0.028351363670634303."
"0.026387696089182587","87.32","3.4","88.74660000000006","88.74660000000006","0.0026387696089182587","66.34370370370372","NaN","0.0026387696089182587","score[0.0026387696089182587]","0.026387696089182587","756.0","NaN","86.91999999999999","0.0026387696089182587","75.6","1000","-1","1000","Epoch=1000,Best=0.0026387696089182587,Worst=0.0026387696089182587,Mean=0.0026387696089182587,Stdev=0.0.","101625","Best=0.0026387696089182587,Worst=0.13964352821603243,Mean=0.032084354747607714,Stdev=0.03479618547965874."
"0.015103001757381582","86.25999999999999","3.4","86.98019999999998","86.98019999999998","0.0015103001757381582","62.803456790123455","NaN","0.0015103001757381582","score[0.0015103001757381582]","0.015103001757381582","738.0","NaN","85.54","0.0015103001757381582","73.8","1000","-1","1000","Epoch=1000,Best=0.0015103001757381582,Worst=0.0015103001757381582,Mean=0.0015103001757381582,Stdev=0.0.","101687","Best=0.0015103001757381582,Worst=0.1392350195761653,Mean=0.027403314165291858,Stdev=0.030927160313877322."
