# Experimental Run Sun Feb 10 21:22:21 ACT 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"83.9","1.0","94.04388888888892","0.03816612710911017","1.0","94.27777777777776","0.08033780803414274","4.226355438224042","1.0246209978887464","0.09096535525138115","score[0.09096535525138115]","0.9864973054383308","952.0","NaN","80.94000000000001","0.09864973054383308","95.2","1000","-1","1000","Epoch=1000,Best=0.09864973054383308,Worst=0.09864973054383308,Mean=0.09864973054383308,Stdev=0.0.","67422","Best=0.09096535525138115,Worst=0.23481088405097722,Mean=0.13242101535009942,Stdev=0.04003695644856193."
"87.12","1.0","94.44888888888892","0.09606344695710808","1.0","94.40277777777779","0.09939725667349894","3.802858185467547","1.2997708516316868","0.11647881192771356","score[0.11647881192771356]","1.3611955544975631","958.0","NaN","83.63999999999999","0.13611955544975632","95.8","1000","-1","1000","Epoch=1000,Best=0.13611955544975632,Worst=0.13611955544975632,Mean=0.13611955544975632,Stdev=0.0.","67453","Best=0.11647881192771356,Worst=0.2429957229994554,Mean=0.1496676630004735,Stdev=0.019901341467844245."
"86.88000000000001","1.0","94.3411111111111","0.07608357636316618","1.0","94.33222222222217","0.08417298749038057","3.8099184140819644","1.2253953056954987","0.09351213304078229","score[0.09351213304078229]","1.3357112754942908","911.0","NaN","84.1","0.13357112754942907","91.1","1000","-1","1000","Epoch=1000,Best=0.13357112754942907,Worst=0.13357112754942907,Mean=0.13357112754942907,Stdev=0.0.","67437","Best=0.09351213304078229,Worst=0.21600273423170865,Mean=0.14558406532023208,Stdev=0.021382617598286642."
"86.82000000000001","1.0","94.53944444444446","0.04685298733930304","1.0","94.075","0.08390604775103092","4.097378685403233","1.2502081961634155","0.09068065180526126","score[0.09068065180526126]","1.0746729032098723","925.0","NaN","79.75999999999999","0.10746729032098723","92.5","1000","-1","1000","Epoch=1000,Best=0.10746729032098723,Worst=0.10746729032098723,Mean=0.10746729032098723,Stdev=0.0.","67625","Best=0.09068065180526126,Worst=0.2754931531087926,Mean=0.1449416455241017,Stdev=0.037761773705488284."
"85.56000000000002","1.0","94.38500000000003","0.06270135718895767","1.0","94.42111111111106","0.08686400217170213","4.174906855509433","1.24582641528443","0.08197039007156455","score[0.08197039007156455]","1.0774969399006227","949.0","NaN","81.46","0.10774969399006226","94.9","1000","-1","1000","Epoch=1000,Best=0.10774969399006226,Worst=0.10774969399006226,Mean=0.10774969399006226,Stdev=0.0.","67407","Best=0.08197039007156455,Worst=0.2675708447742422,Mean=0.14908760498498028,Stdev=0.04661054690198072."
"87.48","1.0","94.33000000000001","0.07476269386218873","1.0","94.46000000000001","0.07281170543662595","3.6525223192820975","1.0818876575772438","0.09260762065083607","score[0.09260762065083607]","1.0423579742712314","903.0","NaN","81.78","0.10423579742712315","90.3","1000","-1","1000","Epoch=1000,Best=0.10423579742712315,Worst=0.10423579742712315,Mean=0.10423579742712315,Stdev=0.0.","67453","Best=0.09260762065083607,Worst=0.19620013874811584,Mean=0.14219332376624724,Stdev=0.02123736642915181."
"87.1","1.0","94.40944444444447","0.05495718679177545","1.0","94.13888888888889","0.08528367855086195","4.108582856080615","1.0879686863227556","0.10936281043289901","score[0.10936281043289901]","1.3087750760955932","931.0","NaN","76.52","0.13087750760955932","93.1","1000","-1","1000","Epoch=1000,Best=0.13087750760955932,Worst=0.13087750760955932,Mean=0.13087750760955932,Stdev=0.0.","67500","Best=0.10936281043289901,Worst=0.25949094128427785,Mean=0.14687751265872181,Stdev=0.022032140826610817."
"86.72","1.0","94.3766666666667","0.06707413430619245","1.0","94.165","0.10545496054900605","3.835571644055461","1.1641249083991028","0.10726824199350263","score[0.10726824199350263]","1.2840690551728375","936.0","NaN","84.76","0.12840690551728376","93.6","1000","-1","1000","Epoch=1000,Best=0.12840690551728376,Worst=0.12840690551728376,Mean=0.12840690551728376,Stdev=0.0.","67500","Best=0.10726824199350263,Worst=0.2155840493011909,Mean=0.14720327042082934,Stdev=0.020668941487288706."
"87.32","1.0","94.55166666666666","0.059416235723970964","1.0","94.32666666666664","0.09497289566261657","4.13794405331016","1.1739995523561622","0.09057928901973675","score[0.09057928901973675]","1.0220789396167635","934.0","NaN","77.36000000000001","0.10220789396167636","93.4","1000","-1","1000","Epoch=1000,Best=0.10220789396167636,Worst=0.10220789396167636,Mean=0.10220789396167636,Stdev=0.0.","67422","Best=0.09057928901973675,Worst=0.2811356062100044,Mean=0.1502772947472457,Stdev=0.04454560968921702."
"86.25999999999999","1.0","94.70499999999998","0.04991930493628393","1.0","94.25888888888893","0.09603563439414554","3.712321980632454","1.1649849943579107","0.11062651115895783","score[0.11062651115895783]","1.1181497382550973","944.0","NaN","84.9","0.11181497382550973","94.4","1000","-1","1000","Epoch=1000,Best=0.11181497382550973,Worst=0.11181497382550973,Mean=0.11181497382550973,Stdev=0.0.","67500","Best=0.11062651115895783,Worst=0.2240793341491251,Mean=0.15572728646571207,Stdev=0.02147272204163036."
