# Experimental Run Tue Feb 05 13:03:12 EST 2008
Antigen Average Diversity (AAD),Average B-Cell BMU Per Antigen (ABC-BMU/Antigen),Average B-Cell Diversity (ABCD),Average B-Cell Error (ABCE),Average T-Cell BMU Per Antigen (ATC-BMU/Antigen),Average T-Cell Diversity (ATCD),Average T-Cell Error (ATCE),Average T-Cell Mapping Error (ATCME),Average T-Cell Selected Set Mapping Error (ATCSSME),Best Score,Best Solution,Cell Set Absolute Eucldiean Error (CSAbEE),Cell Set Absolute Hamming Error (CSAbHE),Cell Set Average Component Euclidean Error (CSACEE),Cell Set Average Diversity (CSAD),Cell Set Average Eucldiean Error (CSAEE),Cell Set Average Hamming Error (CSAHE),Epoch Count,EpochLocatedOptimalScore,Evaluation Count,Last Epoch Summary,Run Time Milliseconds,Score Summary
"86.38000000000002","NaN","88.83879999999999","NaN","NaN","31.12859999999999","NaN","0.3061115757125467","0.24047182789945715","0.05336507154655144","score[0.05336507154655144]","0.6434320686680235","906.0","0.030992379177468554","82.97999999999999","0.06434320686680235","90.6","1000","-1","1000","Epoch=1000,Best=0.06434320686680235,Worst=0.06434320686680235,Mean=0.06434320686680235,Stdev=0.0.","94645","Best=0.05336507154655144,Worst=0.3593629487557987,Mean=0.16040296744081015,Stdev=0.07016519060500992."
"87.57999999999998","NaN","90.01000000000002","NaN","NaN","31.105800000000013","NaN","0.26208903074076967","0.29813557391936013","0.06047537650275653","score[0.06047537650275653]","1.302024147326762","913.0","0.058409912654421824","80.91999999999999","0.13020241473267619","91.3","1000","-1","1000","Epoch=1000,Best=0.13020241473267619,Worst=0.13020241473267619,Mean=0.13020241473267619,Stdev=0.0.","94738","Best=0.06047537650275653,Worst=0.3985470137798793,Mean=0.16281010419229397,Stdev=0.07344391045698892."
"86.28","NaN","88.59340000000002","NaN","NaN","30.33680000000001","NaN","0.2951781347261388","0.2677320319609949","0.1321455092503713","score[0.1321455092503713]","3.485024383934325","931.0","0.17033828492214032","69.38","0.3485024383934325","93.1","1000","-1","1000","Epoch=1000,Best=0.3485024383934325,Worst=0.3485024383934325,Mean=0.3485024383934325,Stdev=0.0.","98379","Best=0.1321455092503713,Worst=0.5911193825248569,Mean=0.3274185999917299,Stdev=0.05505101278980442."
"86.11999999999998","NaN","88.13820000000001","NaN","NaN","31.609799999999993","NaN","0.31293099754020526","0.1513232931024044","0.11936377889038166","score[0.11936377889038166]","1.803445967166757","912.0","0.07734082220983654","77.67999999999999","0.18034459671667571","91.2","1000","-1","1000","Epoch=1000,Best=0.18034459671667571,Worst=0.18034459671667571,Mean=0.18034459671667571,Stdev=0.0.","94644","Best=0.11936377889038166,Worst=0.2668860449834244,Mean=0.19632373242889123,Stdev=0.021047099406195407."
"85.46000000000001","NaN","87.971","NaN","NaN","30.602600000000002","NaN","0.31463871741036514","0.2394130965312074","0.11957853160942704","score[0.11957853160942704]","2.3503026918910788","905.0","0.11342012357767613","77.64000000000001","0.23503026918910788","90.5","1000","-1","1000","Epoch=1000,Best=0.23503026918910788,Worst=0.23503026918910788,Mean=0.23503026918910788,Stdev=0.0.","94519","Best=0.11957853160942704,Worst=0.4264620525769751,Mean=0.27520048638632016,Stdev=0.04336532404409747."
"87.06000000000002","NaN","89.83560000000003","NaN","NaN","30.492999999999984","NaN","0.4365441268626717","0.23805247969324067","0.09226160041696702","score[0.09226160041696702]","2.398402205687181","922.0","0.11679865916361043","72.9","0.2398402205687181","92.2","1000","-1","1000","Epoch=1000,Best=0.2398402205687181,Worst=0.2398402205687181,Mean=0.2398402205687181,Stdev=0.0.","97691","Best=0.09226160041696702,Worst=0.3228594507637951,Mean=0.20058918234435705,Stdev=0.0383252331873963."
"84.74","NaN","88.82500000000003","NaN","NaN","30.325599999999994","NaN","0.3405825275405681","0.24635159023063052","0.07654006411641953","score[0.07654006411641953]","2.243382362755305","878.0","0.10583569939501392","76.70000000000002","0.22433823627553048","87.8","1000","-1","1000","Epoch=1000,Best=0.22433823627553048,Worst=0.22433823627553048,Mean=0.22433823627553048,Stdev=0.0.","94598","Best=0.07654006411641953,Worst=0.44828847544341144,Mean=0.18868322922516423,Stdev=0.066426348670181."
"87.12000000000002","NaN","89.76219999999999","NaN","NaN","30.78059999999999","NaN","0.3090331353502915","0.25501864444612526","0.12064267103138412","score[0.12064267103138412]","2.7070256328352604","908.0","0.12225164559687551","76.28","0.27070256328352604","90.8","1000","-1","1000","Epoch=1000,Best=0.27070256328352604,Worst=0.27070256328352604,Mean=0.27070256328352604,Stdev=0.0.","94503","Best=0.12064267103138412,Worst=0.4665406213793206,Mean=0.2768268443503571,Stdev=0.05801290532278586."
"85.9","NaN","89.46999999999998","NaN","NaN","30.479800000000015","NaN","0.34125732152046845","0.29076919841680543","0.10016150881360997","score[0.10016150881360997]","2.7957756417900446","960.0","0.13206609894902527","77.42","0.2795775641790045","96.0","1000","-1","1000","Epoch=1000,Best=0.2795775641790045,Worst=0.2795775641790045,Mean=0.2795775641790045,Stdev=0.0.","95004","Best=0.10016150881360997,Worst=0.38232097469604404,Mean=0.20055485599202982,Stdev=0.04434100924068016."
"87.4","NaN","90.31599999999999","NaN","NaN","30.709800000000005","NaN","0.49233454571688834","0.255045166933216","0.11630509769138433","score[0.11630509769138433]","2.065880286645084","956.0","0.10609912545565525","76.47999999999999","0.2065880286645084","95.6","1000","-1","1000","Epoch=1000,Best=0.2065880286645084,Worst=0.2065880286645084,Mean=0.2065880286645084,Stdev=0.0.","95253","Best=0.11630509769138433,Worst=0.38748803082833355,Mean=0.24356952520416625,Stdev=0.05565840388331935."
"83.9","NaN","89.51380000000003","NaN","NaN","30.54719999999999","NaN","0.2543425592970717","0.24889919153911463","0.08644262172380793","score[0.08644262172380793]","2.5314415548866824","969.0","0.11114306872561472","70.16","0.25314415548866825","96.9","1000","-1","1000","Epoch=1000,Best=0.25314415548866825,Worst=0.25314415548866825,Mean=0.25314415548866825,Stdev=0.0.","101254","Best=0.08644262172380793,Worst=0.4746730314144549,Mean=0.2783366146114066,Stdev=0.07287752209522436."
"87.12","NaN","88.99239999999998","NaN","NaN","31.156","NaN","0.2700259219997461","0.20893215958325123","0.12643177320098592","score[0.12643177320098592]","2.872106152968711","953.0","0.12623662345443654","69.22","0.2872106152968711","95.3","1000","-1","1000","Epoch=1000,Best=0.2872106152968711,Worst=0.2872106152968711,Mean=0.2872106152968711,Stdev=0.0.","100301","Best=0.12643177320098592,Worst=0.3591599761646151,Mean=0.2697009082504902,Stdev=0.036971293843668096."
"86.88000000000001","NaN","87.76999999999994","NaN","NaN","30.3568","NaN","0.31487459298342646","0.23787944855946402","0.051150691519507796","score[0.051150691519507796]","2.3053230625888945","947.0","0.09980606971787012","76.74","0.23053230625888946","94.7","1000","-1","1000","Epoch=1000,Best=0.23053230625888946,Worst=0.23053230625888946,Mean=0.23053230625888946,Stdev=0.0.","98035","Best=0.051150691519507796,Worst=0.3054391559228125,Mean=0.17360752031537294,Stdev=0.05577203143299153."
"86.82000000000001","NaN","88.95039999999997","NaN","NaN","30.424600000000012","NaN","0.41158409514311706","0.37848249613035717","0.0780998878253287","score[0.0780998878253287]","1.6221996180905196","951.0","0.07998914758933369","74.28","0.16221996180905196","95.1","1000","-1","1000","Epoch=1000,Best=0.16221996180905196,Worst=0.16221996180905196,Mean=0.16221996180905196,Stdev=0.0.","94675","Best=0.0780998878253287,Worst=0.37271459428405607,Mean=0.20441756647133189,Stdev=0.05715416532988952."
"85.56000000000002","NaN","88.83540000000002","NaN","NaN","30.425999999999995","NaN","0.27178364444699465","0.20598260152826603","0.11212818004437267","score[0.11212818004437267]","4.203378011754195","943.0","0.18590909814347453","71.05999999999999","0.42033780117541947","94.3","1000","-1","1000","Epoch=1000,Best=0.42033780117541947,Worst=0.42033780117541947,Mean=0.42033780117541947,Stdev=0.0.","94535","Best=0.11212818004437267,Worst=0.600964145830101,Mean=0.347222715370511,Stdev=0.06611816878672444."
"87.48","NaN","89.78539999999995","NaN","NaN","30.4406","NaN","0.23488373488244144","0.23000581467758216","0.13120141684277759","score[0.13120141684277759]","2.5291552476801114","935.0","0.11964321365184478","75.06","0.25291552476801116","93.5","1000","-1","1000","Epoch=1000,Best=0.25291552476801116,Worst=0.25291552476801116,Mean=0.25291552476801116,Stdev=0.0.","96753","Best=0.13120141684277759,Worst=0.3935653215259156,Mean=0.2332198600131602,Stdev=0.03730461089730346."
"87.1","NaN","89.41619999999995","NaN","NaN","30.2188","NaN","0.2602450499022944","0.2343920340119819","0.06004654162129488","score[0.06004654162129488]","1.7309861452447752","964.0","0.08090679318612179","79.54","0.17309861452447753","96.4","1000","-1","1000","Epoch=1000,Best=0.17309861452447753,Worst=0.17309861452447753,Mean=0.17309861452447753,Stdev=0.0.","94582","Best=0.06004654162129488,Worst=0.3561325135928633,Mean=0.153819741409065,Stdev=0.04502930514395071."
"86.72","NaN","89.97299999999997","NaN","NaN","31.459800000000005","NaN","0.3702574012984042","0.2545278129530814","0.04956649949899881","score[0.04956649949899881]","1.0507532796636385","937.0","0.049443581294717626","83.58000000000001","0.10507532796636385","93.7","1000","-1","1000","Epoch=1000,Best=0.10507532796636385,Worst=0.10507532796636385,Mean=0.10507532796636385,Stdev=0.0.","95598","Best=0.04956649949899881,Worst=0.23733092067489708,Mean=0.11053156804227343,Stdev=0.025760309106216652."
"87.32","NaN","89.37520000000002","NaN","NaN","31.333399999999997","NaN","0.2750192215364143","0.19482595093143795","0.06484801632073858","score[0.06484801632073858]","1.7397186655276433","954.0","0.08182728167281361","81.51999999999998","0.17397186655276434","95.4","1000","-1","1000","Epoch=1000,Best=0.17397186655276434,Worst=0.17397186655276434,Mean=0.17397186655276434,Stdev=0.0.","96363","Best=0.06484801632073858,Worst=0.2831929602441254,Mean=0.15427677062846,Stdev=0.0375071040555137."
"86.25999999999999","NaN","89.35780000000003","NaN","NaN","30.41819999999999","NaN","0.2672737379170723","0.2797399357966769","0.07674755669346166","score[0.07674755669346166]","1.7012504066169896","962.0","0.07436640005402403","79.50000000000001","0.17012504066169895","96.2","1000","-1","1000","Epoch=1000,Best=0.17012504066169895,Worst=0.17012504066169895,Mean=0.17012504066169895,Stdev=0.0.","95988","Best=0.07674755669346166,Worst=0.5333558694377951,Mean=0.2444761693814711,Stdev=0.05646590347284889."
